제조사,제품명,신고번호,등록일,유통기한,기능성,cluster
(주)유유헬스케어,제우스실버포맨,20040015107426,20150522,제조일로부터 24개월,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요② 정상적인 세포분열에 필요  ",3
(주)서흥헬스케어,지에이치 포뮬라 시너지 업,20130020024405,20240522,제조일로부터 18개월,"마그네슘 : (1) 에너지 이용에 필요 (2) 신경과 근육 기능 유지에 필요
칼슘 : (1) 뼈와 치아 형성에 필요 (2) 신경과 근육 기능 유지에 필요 (3) 정상적인 혈액응고에 필요 (4) 골다공증발생 위험 감소에 도움을 줌
홍경천 추출물 : 스트레스로 인한 피로 개선에 도움을 줄 수 있음
비타민C : (1) 결합조직 형성과 기능유지에 필요 (2) 철의 흡수에 필요 (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
철 : (1) 체내 산소운반과 혈액생성에 필요 (2) 에너지 생성에 필요
셀레늄 : 유해산소로부터 세포를 보호하는데 필요
나이아신 : 체내 에너지 생성에 필요
비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
크롬 : 체내 탄수화물, 지방, 단백질 대사에 관여
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요 (2) 뼈의 형성과 유지에 필요 (3) 골다공증발생 위험 감소에 도움을 줌
몰리브덴 : 산화･환원 효소의 활성에 필요
망간 : (1) 뼈 형성에 필요 (2) 에너지 이용에 필요 (3) 유해산소로부터 세포를 보호하는데 필요
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
구리 : (1) 철의 운반과 이용에 필요 (2) 유해산소로부터 세포를 보호하는데 필요
비타민B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비타민B1 : 탄수화물과 에너지 대사에 필요
비타민B2 : 체내 에너지 생성에 필요
비타민K : (1) 정상적인 혈액응고에 필요 (2) 뼈의 구성에 필요
비타민B12 : 정상적인 엽산 대사에 필요
엽산 : (1) 세포와 혈액생성에 필요 (2) 태아 신경관의 정상 발달에 필요 (3) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
요오드 : (1) 갑상선 호르몬의 합성에 필요 (2) 에너지 생성에 필요 (3) 신경발달에 필요
비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",3
코스맥스바이오(주),차즈기 Plus 밀크씨슬 에너지샷,200400200023627,20240416,제조일로부터 18개월,"1) 차즈기추출물 : 눈의 피로도 개선에 도움을 줄 수 있음.
2) 밀크씨슬추출물 : 간 건강에 도움을 줄 수 있음.
3) 테아닌 : 스트레스로 인한 긴장완화에 도움을 줄 수 있음.
4) 비타민B1 : 탄수화물과 에너지 대사에 필요.
5) 비타민B2 : 체내 에너지 생성에 필요.
6) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
7) 비타민B12 : 정상적인 엽산 대사에 필요.
8) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
9) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌.
10) 나이아신 : 체내 에너지 생성에 필요.
11) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요. 
12) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요. 
13) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
14) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.",3
(주)비오팜,천신삼,200400170211629,20240214,제조일로부터 24개월,"[홍경천추출물] ①스트레스로 인한 피로 개선에 도움을 줄 수 있음
[홍삼] ①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음
[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신] ①체내 에너지 생성에 필요
[옥타코사놀 함유 유지] ①지구력 증진에 도움을 줄 수 있음
[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비오틴] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] ①탄수화물과 에너지 대사에 필요
[비타민B2] ① 체내 에너지 생성에 필요",3
(주)한국씨엔에스팜,초임계 프리미엄 루테인 & 아스타잔틴,200400200073008,20230724,제조일로부터 24개월까지,"[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음

[헤마토코쿠스추출물] 눈의 피로도 개선에 도움을 줄 수 있음

[비타민A] ①어두운 곳에서 시각 적응을 위해 필요 ②피부와 점막을 형성하고 기능을 유지하는데 필요 ③상피세포의 성장과 발달에 필요

[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민C] ①결합조직 형성과 기능유지에 필요 ②철의 흡수에 필요 ③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",0
(주)한풍네이처팜,초임계알티지오메가3루테인아스타잔틴눈건강대박,20120019007601,20220826,제조일로부터 24개월까지,"[EPA 및 DHA 함유 유지] 혈중 중성지질 개선･혈행 개선･기억력 개선･건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[비타민C] 결합조직 형성과 기능유지에 필요 / 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[헤마토코쿠스추출물] 눈의 피로도 개선에 도움을 줄 수 있음
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요
[철] 체내 산소운반과 혈액생성에 필요 / 에너지 생성에 필요
[구리] 철의 운반과 이용에 필요 / 유해산소로부터 세포를 보호하는데 필요
[망간] 뼈 형성에 필요 / 에너지 이용에 필요 / 유해산소로부터 세포를 보호하는데 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌 ",0
코스맥스바이오(주),케이닥 루테인 아스타잔틴,200400200023299,20230110,제조일로부터 2년,"1) 마리골드꽃추출물 : 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
2) 헤마토코쿠스추출물 : 눈의 피로도 개선에 도움을 줄 수 있음
3) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
4) 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
5) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
6) 구리 : 철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요",0
(주)서흥헬스케어,콜라겐 스킨 휴 休,20130020024237,20220629,제조일로부터 18개월,"저분자콜라겐펩타이드GT : (국문) 피부 보습에 도움을 줄 수 있음, 자외선에 의한 피부손상으로부터 피부건강을 유지하는데 도움을 줄 수 있음 (영문) May help to moisturize (dry) skin, May help to maintain good skin health by protecting against damage from UV exposure
홍경천 추출물 : 스트레스로 인한 피로 개선에 도움을 줄 수 있음
비타민C: (1) 결합조직 형성과 기능유지에 필요 (2) 철의 흡수에 필요 (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
나이아신 : 체내 에너지 생성에 필요 
비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민 B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
엽산 : (1) 세포와 혈액생성에 필요 (2) 태아 신경관의 정상 발달에 필요 (3)혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",3
(주)서흥,쿠퍼스 타블렛,20040020006866,20150522,제조일로부터 24개월,"[밀크씨슬추출물] 간 건강에 도움을 줄 수 있음
[홍경천 추출물]“스트레스로 인한 피로개선에 도움을 줄 수 있음”(생리활성기능 2등급)
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
 ",3
(주)한풍네이처팜,큐라에스 더블컷팅,20120019007633,20221028,제조일로부터 18개월까지,"[L-카르니틴 타르트레이트]  (국문) 체지방 감소에 도움을 줄 수 있음, 운동으로 인한 피로 개선에 도움을 줄 수 있음 
                                       (영문) May help to reduce body fat May help to reduce fatigue during endurance exercise
[난소화성말토덱스트린] 배변활동 원활에 도움을 줄 수 있음
[비타민C] 결합조직 형성과 기능유지에 필요 / 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신] 체내 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
",3
(주)한풍네이처팜,턴바이온 원데이 멀티팩,20120019007986,20240726,제조일로부터 24개월까지,"[EPA 및 DHA 함유 유지] 혈중 중성지질 개선, 혈행 개선에 도움을 줄 수 있음
[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[헤마토코쿠스 추출물] 눈의 피로도 개선에 도움을 줄 수 있음
[밀크씨슬 추출물] 간 건강에 도움을 줄 수 있음
[칼슘] 뼈와 치아 형성에 필요 / 신경과 근육 기능 유지에 필요 / 정상적인 혈액응고에 필요 / 골다공증발생 위험 감소에 도움을 줌
[마그네슘] 에너지 이용에 필요 / 신경과 근육 기능 유지에 필요
[비타민C] 결합조직 형성과 기능유지에 필요 / 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[철] 체내 산소운반과 혈액생성에 필요 / 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[나이아신] 체내 에너지 생성에 필요
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민A] 어두운 곳에서 시각 적응을 위해 필요 / 피부와 점막을 형성하고 기능을 유지하는데 필요 / 상피세포의 성장과 발달에 필요
[비타민B12] 정상적인 엽산 대사에 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민K] 정상적인 혈액응고에 필요 / 뼈의 구성에 필요
[엽산] 세포와 혈액생성에 필요 / 태아 신경관의 정상 발달에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",3
