제조사,제품명,신고번호,등록일,유통기한,기능성
코스맥스엔비티(주),칠드런스 칼슘 ,20070017035794,20160316,제조일로부터24개월,"①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①정상적인 혈액응고에 필요②뼈의 구성에 필요"
콜마비앤에이치(주)음성공장,칠드런스 포뮬라,20060020003801,20150522,제조일로부터 24개월,"[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민E]①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[철]①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요
"
주식회사 메가바이오,칠드런업타이밍,2020001612239,20220531,제조일로 부터24개월,"①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
인성제약(주),침향흑원단(수출용),20040020019386,20170307,제조일로부터36개월,① 간 건강에 도움을 줄 수 있음
에프엔바이오(주),카네글루타치온플러스(수출용),20040020071276,20150728,제조일로부터 24개월,"①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①체내 에너지 생성에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①정상적인 엽산 대사에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요,

"
(주)알피바이오,카디란(전량수출용),20040017006696,20181227,제조일로부터 24개월,[은행잎추출물]①기억력 개선에 도움을 줄 수 있음 ②혈행 개선에 도움을 줄 수 있음
(주)뉴트롬,카디옴 케리우스,2015001000248,20190725,제조일로부터 24개월,"①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
(주)팜투팜2공장,카라엔팔팔 유산균,2018000391559,20230426,제조일로부터 24개월,"[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음
[비오틴]  지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
"
(주)비오팜,카로쏘팔테스토펜,200400170211430,20221227,제조일로부터 24개월까지,"[호로파종자추출물(TestofenⓇ), 인정번호 : 제2019-15호] (국문) 갱년기 남성 건강에 도움을 줄 수 있음 (영문) May help to climacteric men`s health
[쏘팔메토열매추출물] ①전립선 건강의 유지에 도움을 줄 수 있음
[마그네슘] ①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[옥타코사놀] ①지구력 증진에 도움을 줄 수 있음
[나이아신] ①체내 에너지 생성에 필요
[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[판토텐산] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[셀렌] ①유해산소로부터 세포를 보호하는데 필요
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비오틴] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B12] ① 정상적인 엽산 대사에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] ① 탄수화물과 에너지 대사에 필요"
코스맥스바이오(주),카리쏘팔 포맨,200400200023253,20220928,제조일로부터 2년,"1) 옥타코사놀 함유 유지 : 지구력 증진에 도움을 줄 수 있음.
2) 쏘팔메토열매추출물 : 전립선 건강의 유지에 도움을 줄 수 있음.
3) 비타민B2 : 체내 에너지 생성에 필요.
4) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
5) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요."
주)팜크로스,카리온칼슘,20040015110452,20150522,제조일로부터 24개월,"[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
"
주식회사 굿씨드,카리온칼슘,20080015058102,20240308,제조일로부터 24개월까지,①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
에스케이내추럴팜(주),카리온칼슘,20040017106401,20200220,제조일로부터 24개월,[칼슘] ①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
엔피케이(주),카리온칼슘,201000190041133,20211110,제조일부터 24 개월,"[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움
을 줌"
엔피케이(주) 2공장,카리원쏘팔텐골드,2021001622985,20250102,24개월,"[쏘팔메토 열매 추출물]①전립선 건강의 유지에 도움을 줄 수 있음
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
엔피케이(주) 2공장,카리타민,2021001622976,20240906,24개월,"[쏘팔메토 열매 추출물]①전립선 건강의 유지에 도움을 줄 수 있음
[옥타코사놀 함유 유지]①지구력 증진에 도움을 줄 수 있음
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B12]①정상적인 엽산 대사에 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
(주)바이오 로제트,카마디 엑스투,20040017015317,20210624,제조일로부터 24개월까지,"①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①정상적인 혈액응고에 필요②뼈의 구성에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요"
중부대학교 산학협력단,카메톤캡슐,200800200598,20150522,24개월,[홍삼제품]①면역력 증진②피로개선③혈소판 응집 억제를 통한 혈액흐름④기억력 개선⑤항산화에 도움을 줄 수 있음
(주)믿음의나무 농업회사법인,카멜리아 레이디(수출전용상품),2014002000215,20201106,제조일로부터24개월,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화·갱년기 여성의 건강에 도움을 줄 수 있음
고려인삼제조주식회사,카멜리아 칠라겐 엑스7(Camellia chillagen x7)(전량수출용.),2004001702490,20241024,제조일로부터 3년까지,"[히알루론산] 피부보습･자외선에 의한 피부손상으로부터 피부건강 유지에 도움을 줄 수 있음
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
(주)뉴트롬,카민플라,2015001000223,20170515,제조일로부터 24개월,①탄수화물과 에너지 대사에 필요
케이지랩 주식회사,카밍솔루션 : 레드 릴렉스 프로 ,20040017038245,20240425,제조일로부터 24개월까지 ,"①에너지 이용에 필요②신경과 근육 기능 유지에 필요
(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
① 스트레스로 인한 긴장완화에 도움을 줄 수 있음
①유해산소로부터 세포를 보호하는데 필요
①체내 에너지 생성에 필요
①정상적인 면역기능에 필요②정상적인 세포분열에 필요
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
(주)다스코바이오,카바렉스(Cavalex),201200170107,20150522,24개월,"[구리]①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요
"
엠에스바이오텍(주),카바신바이오틱스(CAVASYNBIOTICS),20040020020334,20150522,제조일로부터 24개월,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
"
(주)오투바이오,카보글루엑스캡슐,2013002000835,20150522,24개월,"[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
"
(주)유유헬스케어,카보글루엑스캡슐,20040015107908,20210225,제조일로부터 24개월까지,"①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요"
주식회사 상상바이오,카보다운,20200016052253,20241216,제조일로부터 24개월까지,[가르시니아캄보지아 추출물] ① 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
대원헬스케어 주식회사 2공장,카보다운 에스정,20172880193271,20240814,제조일로부터 24개월까지,"가르시니아 캄보지아 추출물
-탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

비타민B1
-탄수화물과 에너지 대사에 필요"
대원헬스케어 주식회사 2공장,카보다운정,20172880193189,20230728,제조일로부터 24개월까지,"탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

(1) 탄수화물과 에너지 대사에 필요"
(주)파마피아,카보로우,202000099725,20210705,제조일로부터 2년까지,"[가르시니아캄보지아 추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

[비타민 B1] 탄수화물과 에너지 대사에 필요"
(주)파마피아,카보로우 정,2020000997260,20250213,제조일로부터 24개월,"[가르시니아캄보지아추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

[비타민B1] 탄수화물과 에너지 대사에 필요"
포항바이오파크,카보베라빈캡슐,2010001801847,20180719,제조일로부터 2년,"[비타민B1]
①탄수화물과 에너지 대사에 필요

[비타민B2]
①체내 에너지 생성에 필요

[비타민B6]
①단백질 및 아미노산 이용에 필요
②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민C]
①결합조직 형성과 기능유지에 필요
②철의 흡수에 필요
③유해산소로부터 세포를 보호하는데 필요"
엠에스바이오텍(주),카보블럭,20040020020239,20150522,제조일로부터 24개월,[가르시니아캄보지아추출물]탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
(주)서흥,카보블록,200400200061161,20160819,제조일부터 24개월 ,"가르시니아캄보지아추출물 : ①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌

비타민B1 : ①탄수화물과 에너지 대사에 필요"
코스맥스바이오(주),카보블록,200400200022041,20170710,제조일로부터 2년,"1) 가르시니아캄보지아추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
2) 비타민B1 : 탄수화물과 에너지 대사에 필요.,1) 가르시니아캄보지아추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌.
2) 비타민B1 : 탄수화물과 에너지 대사에 필요."
한국네츄럴팜,카보비타 캡슐,20110018024166,20240919,24개월,"[비타민 C]
①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민 B1]
①탄수화물과 에너지 대사에 필요
[비타민 B2]
①체내 에너지 생성에 필요
[비타민 B6]
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
