제조사,제품명,신고번호,등록일,유통기한,기능성
풀무원건강생활(주),데일리원우먼멀티비타민미네랄,20040020001175,20150522,18개월,"[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[나이아신]①체내 에너지 생성에 필요
[베타카로틴]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
"
엔피케이(주),데일리이너프 멀티비타민텐,201000190041051,20210115,제조일로부터 24개월,"[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[나이아신]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달
에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험감소에 도움을 줌
[비타민E]①유해산소로부터 세포를 보호하는데 필요"
콜마비앤에이치(주)음성공장,데일리코어 가르시니아 다이어트,200600200032053,20210507,제조일로부터 24개월,"- 가르시니아 캄보지아 추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
- 비타민 B12 : 정상적인 엽산 대사에 필요
- 비타민 D : (가) 칼슘과 인이 흡수되고 이용되는데 필요,  (나) 뼈의 형성과 유지에 필요, (다) 골다공증발생 위험 감소에 도움을 줌
- 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 엽산 : (가) 세포와 혈액생성에 필요, (나) 태아 신경관의 정상 발달에 필요, (다) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 셀렌 : 유해산소로부터 세포를 보호하는데 필요"
코스맥스엔비티(주),데일리코어 멀티비타민,200700170351443,20191204,24개월,"[비타민 C]
①결합조직 형성과 기능유지에 필요
②철의 흡수에 필요
③유해산소로부터 세포를 보호하는데 필요

[셀레늄(또는 셀렌)]
①유해산소로부터 세포를 보호하는데 필요

[비타민 E]
①유해산소로부터 세포를 보호하는데 필요

[나이아신]
①체내 에너지 생성에 필요

[철]
①체내 산소운반과 혈액생성에 필요
②에너지 생성에 필요

[아연]
①정상적인 면역기능에 필요
②정상적인 세포분열에 필요

[망간]
①뼈 형성에 필요
②에너지 이용에 필요
③유해산소로부터 세포를 보호하는데 필요

[비타민 A]
①어두운 곳에서 시각 적응을 위해 필요
②피부와 점막을 형성하고 기능을 유지하는데 필요
③상피세포의 성장과 발달에 필요

[판토텐산]
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민 D]
①칼슘과 인이 흡수되고 이용되는데 필요
②뼈의 형성과 유지에 필요
③골다공증발생 위험 감소에 도움을 줌

[비오틴]
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[구리]
①철의 운반과 이용에 필요
②유해산소로부터 세포를 보호하는데 필요

[비타민 B12]
①정상적인 엽산 대사에 필요

[비타민 B6]
①단백질 및 아미노산 이용에 필요
②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민 B1]
①탄수화물과 에너지 대사에 필요

[비타민 B2]
①체내 에너지 생성에 필요"
주식회사한미양행,데일리코어 멀티비타민,200400150831410,20201207,제조일로부터 24개월,",[비타민C] 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신] 체내 에너지 생성에 필요
[철] 체내 산소운반과 혈액생성에 필요, 에너지 생성에 필요
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
[망간] 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
[비타민A] 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[구리] 철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
[비타민B12] 정상적인 엽산 대사에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요"
(주)서흥헬스케어,데일리포좀C* 이뮨 멀티비타민,20130020024431,20241025,제조일로부터 18개월,"비타민C : (1) 결합조직 형성과 기능유지에 필요 (2) 철의 흡수에 필요 (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
셀레늄 : 유해산소로부터 세포를 보호하는데 필요
나이아신 : 체내 에너지 생성에 필요
비타민B2 : 체내 에너지 생성에 필요
비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
크롬 : 체내 탄수화물, 지방, 단백질 대사에 관여
비타민B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
몰리브덴 : 산화·환원 효소의 활성에 필요
철 : (1) 체내 산소운반과 혈액생성에 필요 (2) 에너지 생성에 필요
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민B1 : 탄수화물과 에너지 대사에 필요
망간 : (1) 뼈 형성에 필요 (2) 에너지 이용에 필요 (3) 유해산소로부터 세포를 보호하는데 필요
구리 : (1) 철의 운반과 이용에 필요 (2) 유해산소로부터 세포를 보호하는데 필요
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요 (2) 뼈의 형성과 유지에 필요 (3) 골다공증발생 위험 감소에 도움을 줌
비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민A : (1) 어두운 곳에서 시각 적응을 위해 필요 (2) 피부와 점막을 형성하고 기능을 유지하는데 필요 (3) 상피세포의 성장과 발달에 필요
비타민K : (1) 정상적인 혈액응고에 필요 (2) 뼈의 구성에 필요
엽산 : (1) 세포와 혈액생성에 필요 (2) 태아 신경관의 정상 발달에 필요 (3) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
주식회사 상상바이오,덴라이프 100억 유산균,20200016052260,20250114,제조일로부터 18개월까지,"[프로바이오틱스] ① 유산균 증식 및 유해균 억제 ･ 배변활동 원활 ･ 장 건강에 도움을 줄 수 있음
[엽산] ① 세포와 혈액생성에 필요 ② 태아 신경관의 정상 발달에 필요 ③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요"
엠에스바이오텍(주),덴마크 프로X,200400200201252,20240122,제조일로부터 18개월,"비타민D
1. 칼슘과 인이 흡수되고 이용되는데 필요
2. 뼈의 형성과 유지에 필요
3. 골다공증발생 위험 감소에 도움을 줌

셀렌
유해산소로부터 세포를 보호하는데 필요

아연
1. 정상적인 면역기능에 필요
2. 정상적인 세포분열에 필요

* 엽산
① 세포와 혈액생성에 필요
② 태아 신경관의 정상 발달에 필요
③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

프로바이오틱스
유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음"
광동헬스바이오(주) 2공장,덴티부심 구강케어 앤 프로폴리스,200400200141833,20240404,제조일로부터 24개월,"[칼슘] ①뼈와 치아 형성에 필요 ②신경과 근육 기능 유지에 필요 ③정상적인 혈액응고에 필요 ④골다공증발생 위험 감소에 도움을 줌
[마그네슘] ①에너지 이용에 필요 ②신경과 근육 기능 유지에 필요
[나이아신] ①체내 에너지 생성에 필요
[프로폴리스추출물] ①구강에서의 항균작용에 도움을 줄 수 있음
[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비오틴] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B12] ①정상적인 엽산 대사에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2] ①체내 에너지 생성에 필요
[엽산] ①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
(주)한풍네이처팜,델시 이뮨 부스터 리포좀 비타민C,20120019007887,20240206,제조일로부터 24개월까지,"[비타민C] 결합조직 형성과 기능유지에 필요 / 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B12] 정상적인 엽산 대사에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[엽산] 세포와 혈액생성에 필요 / 태아 신경관의 정상 발달에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
대원헬스케어 주식회사 2공장,도매당 비타민B 100 컴플렉스,20172880193204,20231026,제조일로부터 24개월까지,"(1) 탄수화물과 에너지 대사에 필요

(1) 단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

(1) 체내 에너지 생성에 필요

(1) 체내 에너지 생성에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 정상적인 엽산 대사에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
(주)파마피아,독도이뮨 홍삼 멀티비타민 미네랄,202000099729,20220124,제조일로부터 2년,"[홍삼] 면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음

[비타민 C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민 D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민 B1] 탄수화물과 에너지 대사에 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[칼슘] ①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여

[망간] ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

[비타민 B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
