제조사,제품명,신고번호,등록일,유통기한,기능성
코스맥스바이오(주),액티풀샷,200400200023614,20240403,제조일로부터 18개월.,"1) 강황추출물 : 근력개선에 도움을 줄 수 있음.
2) EPA 및 DHA 함유 유지 : 혈중 중성지질 개선 · 혈행 개선 · 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음.
3) 마리골드꽃추출물 : 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음.
4) 비타민A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요.
5) 비타민B1 : 탄수화물과 에너지 대사에 필요.
6) 비타민B2 : 체내 에너지 생성에 필요.
7) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
8) 비타민B12 : 정상적인 엽산 대사에 필요.
9) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌.
10) 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
11) 베타카로틴 : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요.
12) 나이아신 : 체내 에너지 생성에 필요.
13) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요. 
14) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요. 
15) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
16) 철 : 체내 산소운반과 혈액생성에 필요, 에너지 생성에 필요.
17) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.
18) 구리 : 철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요.
19) 셀렌 : 유해산소로부터 세포를 보호하는데 필요.
20) 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요."
주식회사 노바렉스,액티플 활성엽산,200400200083016,20240924,제조일로부터 24개월,"[비타민K] 정상적인 혈액응고에 필요, 뼈의 구성에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민B12] 정상적인 엽산 대사에 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
[엽산] 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
콜마비앤에이치(주)음성공장,앤더랩 바이오틱스 포뮬라,200600200032964,20240430,제조일로부터 18개월,"1) 프락토올리고당 : 장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음
2) 프로바이오틱스 : 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음
3) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
4) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요"
(주)서흥,앨로프리,20040020006753,20150522,제조일로부터 24개월,"[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[구리]①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요
"
엔피케이(주),"앨리,앨리펀트 키즈멀티비타민&미네랄",20100019004945,20191031,제조일부터 24 개월,"[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[나이아신]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험감소에 도움을 줌
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요"
(주)비오팜,앰프 7데이,20040017021814,20181108,제조일로부터 24개월 ,"[셀레늄(또는 셀렌)] ①유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
(주)비오팜,앱솔루트 파워 멀티비타민&미네랄 22플러스,20040017021679,20170428,제조일로부터 24개월,"[비타민A] ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B2] ①체내 에너지 생성에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민B12] ①정상적인 엽산 대사에 필요

[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[비타민E] ①유해산소로부터 세포를 보호하는데 필요

[나이아신] ①체내 에너지 생성에 필요

[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비오틴] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[마그네슘] ①에너지 이용에 필요②신경과 근육 기능 유지에 필요

[철] ①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[셀레늄(또는 셀렌)] ①유해산소로부터 세포를 보호하는데 필요

[망간] ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

[비타민K] ①정상적인 혈액응고에 필요②뼈의 구성에 필요

[구리] ①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

[요오드] ①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요

[베타카로틴] ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요"
(주)유유헬스케어,앵그리버드 비타C,20040015107607,20150522,제조일로부터 24개월,"[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
"
주식회사 아람,야미타 C,20110017019132,20230518,제조일로부터 2년,"(1) 체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요,[비타민B2] ① 체내 에너지 생성에 필요
[판토텐산] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민C] ① 결합조직 형성과 기능유지에 필요 ② 철의 흡수에 필요 ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민D] ① 칼슘과 인이 흡수되고 이용되는데 필요 ② 뼈의 형성과 유지에 필요 ③ 골다공증발생 위험 감소에 도움을 줌
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요"
성이바이오제약 주식회사 ,야미푸 그린 프로폴리스 면역젤리,2020000285734,20220503,제조일로부터 18개월,"[아연]
①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[비타민 D]
①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌

[프로폴리스추출물]
①구강에서의 항균작용에 도움을 줄 수 있음"
(주)휴온스푸디언스 금산3공장,야미푸 그린 프로폴리스 면역젤리,20190016403179,20240501,제조일로부터 18개월,"[프로폴리스추출물] 구강에서의 항균작용에 도움을 줄 수 있음
[비타민 D] ①칼슘과 인이 흡수되고 이용되는데 필요, ②뼈의 형성과 유지에 필요, ③골다공증발생 위험 감소에 도움을 줌
[아연]①정상적인 면역기능에 필요, ②정상적인 세포분열에 필요"
코스맥스엔비티(주),야미푸 키즈 프로바이오틱스 100억,200700170352705,20240509,제조일로부터 18개월,"[비타민D]
칼슘과 인이 흡수되고 이용되는데 필요
뼈의 형성과 유지에 필요
골다공증발생 위험 감소에 도움을 줌

[아연]
정상적인 면역기능에 필요
정상적인 세포분열에 필요

[프로바이오틱스]
유산균 증식 및 유해균 억제 ･배변활동 원활 ･장 건강에 도움을 줄 수 있음"
코스맥스엔비티(주),야미푸 키즈 프로바이오틱스 아연디,200700170351554,20200413,18개월,"[프로바이오틱스]유산균 증식 및 유해균 억제․배변활동 원활·장건강에 도움을 줄 수 있음

[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌

[아연]
①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요"
콜마비앤에이치(주)음성공장,야미푸 키즈멀티비타민,200600200032418,20220513,제조일로부터 24개월,"[비타민A]
- 어두운 곳에서 시각 적응을 위해 필요
- 피부와 점막을 형성하고 기능을 유지하는데 필요
- 상피세포의 성장과 발달에 필요
'[비타민B1]
- 탄수화물과 에너지 대사에 필요
[비타민B2]
- 체내 에너지 생성에 필요
[비타민B6]
- 단백질 및 아미노산 이용에 필요
- 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]
- 정상적인 엽산 대사에 필요
[비타민C]
- 결합조직 형성과 기능유지에 필요
- 철의 흡수에 필요
- 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민D]
- 칼슘과 인이 흡수되고 이용되는데 필요
- 뼈의 형성과 유지에 필요
- 골다공증발생 위험 감소에 도움을 줌
[비타민E]
- 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신]
- 체내 에너지 생성에 필요
[판토텐산]
- 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]
- 세포와 혈액생성에 필요
- 태아 신경관의 정상 발달에 필요
- 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴]
- 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[아연]
- 정상적인 면역기능에 필요
- 정상적인 세포분열에 필요"
콜마비앤에이치(주)세종3공장,야미푸 키즈멀티비타민,2024002808038,20240306,제조일로부터 24개월,"- 비타민 A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요
- 비타민 B1 : 탄수화물과 에너지 대사에 필요
- 비타민 B2 : 체내 에너지 생성에 필요
- 비타민 B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비타민 B12 : 정상적인 엽산 대사에 필요
- 비타민 C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
- 비타민 D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
- 비타민 E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
- 나이아신 : 체내 에너지 생성에 필요
- 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요"
콜마비앤에이치(주)음성공장,야미푸 홍삼면역젤리,200600200032622,20230106,제조일로부터 18개월,"- 홍삼 : 면역력 증진에 도움을 줄 수 있음, 피로 개선에 도움을 줄 수 있음, 혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음, 기억력 개선에 도움을 줄 수 있음, 항산화에 도움을 줄 수 있음
- 나이아신 : 체내 에너지 생성에 필요
- 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요"
