제품명,기능성,processed_text
스트롱조인트,"①탄수화물과 에너지 대사에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①체내 에너지 생성에 필요

① 관절 및 연골건강에 도움을 줄 수 있음",에너지 단백질 아미노산 혈액 시스테인 에너지 생 관절 연골 줄 수
스트롱조인트,"[엠에스엠]① 관절 및 연골건강에 도움을 줄 수 있음
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요",엠에스 엠 관절 연골 줄 수 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생
스트롱조인트-F,"① 관절 및 연골건강에 도움을 줄 수 있음

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",관절 연골 줄 수 에너지 에너지 생 단백질 아미노산 혈액 시스테인
스포케어(SPOCARE),"① 관절 및 연골건강에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",관절 연골 줄 수 칼슘 인 뼈 골다공증 감소
시그널 팩터,"[N-아세틸글루코사민] 관절 및 연골 건강에 도움을 줄 수 있음
[비타민C] 결합조직 형성과 기능유지에 필요 / 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
",틸글루 코 민 관절 연골 줄 수 비타민 철 항산화 산소
시그널팩터,"*NAG(엔에이지, N-아세틸글루코사민, N-Acetylglucosamine)
① 관절 및 연골 건강에 도움을 줄 수 있음

*비타민 C
① 결합조직 형성과 기능유지에 필요
② 철의 흡수에 필요
③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",에이지 틸글루 코 민 관절 연골 줄 수 비타민 철 항산화 산소
시그니처 MSM 골드,① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
시그니처 파워 글루코사민 골드,"①관절 및 연골 건강에 도움을 줄 수 있음

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",관절 연골 줄 수 단백질 아미노산 혈액 시스테인 칼슘 인 뼈 골다공증 감소 면역
시더스 순식물성 MSM,"[MSM] ① 관절 및 연골건강에 도움을 줄 수 있음

[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",관절 연골 줄 수 아연 면역 비타민 칼슘 인 뼈 골다공증 감소
시트러스 파워 드링크,"1. 근력 개선에 도움을 줄 수 있음
2. 관절건강에 도움을 줄 수 있음",근력 줄 수 관절 줄 수
시황,"[Rain Nutrience DistilPureTM MSM]관절건강에 도움이 될 수 있습니다. (기타기능II)
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
 ",관절 수 비타민 철 산소
식물성 MSM 100%,① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
식물성 MSM 진생골드,"[홍삼] 면역력 증진·피로개선에 도움을 줄 수 있음. 혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음.
[MSM] 관절 및 연골건강에 도움을 줄 수 있음. 
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요. 뼈의 형성과 유지에 필요. 골다공증발생 위험 감소에 도움을 줌.
[비타민B2] 체내 에너지 생성에 필요.
[망간] 뼈 형성에 필요. 에너지 이용에 필요. 유해산소로부터 세포를 보호하는데 필요.",홍삼 면역 피로 줄 수 혈액 기억 항산화 줄 수 관절 연골 줄 수 비타민 칼슘 인 뼈 골다공증 감소 비타민 에너지 생 망간 뼈 에너지 산소
식물성 MSM 팔팔 PLUS +,"① 관절 및 연골건강에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",관절 연골 줄 수 면역 칼슘 인 뼈 골다공증 감소
식물성 MSM+,"[엠에스엠(MSM)] 관절 및 연골건강에 도움을 줄 수 있음
[N-아세틸글루코사민] 관절 및 연골건강에 도움을 줄 수 있음
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌 ",엠에스 엠 관절 연골 줄 수 틸글루 코 민 관절 연골 줄 수 비타민 칼슘 인 뼈 골다공증 감소
식물성 엠에스엠,① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
식물성 엠에스엠(MSM),① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
식물성MSM골드,[엠에스엠(MSM)] ① 관절 및 연골건강에 도움을 줄 수 있음,엠에스 엠 관절 연골 줄 수
식물성엠에스엠(MSM),① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
식물유래 [식물성] MSM,① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
식물유래(식물성) 엠에스엠(MSM),① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
식물유래(식물성)엠에스엠(MSM),① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
식물유래(식물성)엠에스엠(MSM),① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
식물유래(식물성)일양엠에스엠(MSM)100,① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
신화 옵티 엠에스엠,① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
심플리관절,"(국문) 관절 및 연골 건강에 도움을 줄 수 있음
(영문) May help to maintain healthy joint and cartilage",관절 연골 줄 수
심플리관절그린,"1) 까마귀쪽나무열매주정추출물 : 관절건강에 도움을 줄 수 있음.
2) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌.
3) 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요.",까마귀쪽나무 주정 물 관절 줄 수 비타민 칼슘 인 뼈 골다공증 감소 망간 뼈 에너지 산소
싱싱관절,"[MSM] ①관절 및 연골건강에 도움을 줄 수 있음
[비타민C] ①결합조직 형성과 기능유지에 필요 ②철의 흡수에 필요 
③유해산소로부터 세포를 보호하는데 필요
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 
③골다공증발생 위험 감소에 도움을 줌",관절 연골 줄 수 비타민 철 산소 비타민 칼슘 인 뼈 골다공증 감소
싸이토팜 관절 식물성 엠에스엠 MSM 100,[엠에스엠] ① 관절 및 연골건강에 도움을 줄 수 있음,엠에스 엠 관절 연골 줄 수
싸이토팜 관절 식물성 엠에스엠 MSM 100,① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
싸이토팜 하이퍼포머 관절 연골엔 식물성 엠에스엠(MSM)과 뼈엔 비타민D,"①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①탄수화물과 에너지 대사에 필요

① 관절 및 연골건강에 도움을 줄 수 있음

-기억력 개선·혈행 개선에 도움을 줄 수 있음",칼슘 인 뼈 골다공증 감소 곳 피부 점막 상피세포 에너지 관절 연골 줄 수 기억 혈행 줄 수
쌩쌩 관절 MSM 2000,"[엠에스엠(MSM)] 관절 및 연골건강에 도움을 줄 수 있음
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌",엠에스 엠 관절 연골 줄 수 아연 면역 비타민 칼슘 인 뼈 골다공증 감소
써클포유 시럽,① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
쎈 소연골 뮤코다당·단백 (콘드로이친) 1200,"관절 및 연골건강에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

(1) 정상적인 혈액응고에 필요
(2) 뼈의 구성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",관절 연골 줄 수 칼슘 인 뼈 골다공증 감소 혈액 뼈 구성 면역
씨놀관절집중(SEANOL JOINT FOCUS),"①관절 및 연골건강에 도움을 줄 수 있음
①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",관절 연골 줄 수 뼈 에너지 산소 칼슘 인 뼈 골다공증 감소
씨스팜글루코사민,"
①관절 및 연골 건강에 도움",관절 연골
씨스팜포르테글루코사민,"
①관절 및 연골 건강에 도움",관절 연골
씨스포 관절코치 NAG,[N-아세틸글루코사민] ① 관절 및 연골 건강 ･ 피부보습에 도움을 줄 수 있음,틸글루 코 민 관절 연골 피부 보습 줄 수
씨에스엠정,"①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

① 관절 및 연골건강에 도움을 줄 수 있음",철 산소 관절 연골 줄 수
씨에스엠정,"[디메틸설폰] ① 관절 및 연골건강에 도움을 줄 수 있음
[비타민C] ①결합조직 형성과 기능유지에 필요 ②철의 흡수에 필요 ③유해산소로부터 세포를 보호하는데 필요",디메틸 설폰 관절 연골 줄 수 비타민 철 산소
씨에스엠파우더,"①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

① 관절 및 연골건강에 도움을 줄 수 있음",철 산소 관절 연골 줄 수
씨에스엠파우더,"[엠에스엠(MSM)]① 관절 및 연골건강에 도움을 줄 수 있음
[비타민 C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요",엠에스 엠 관절 연골 줄 수 비타민 철 산소
씨투믹스,"[엠에스엠(MSM)] ① 관절 및 연골건강에 도움을 줄 수 있음

[N-아세틸글루코사민] ①관절 및 연골건강에 도움을 줄 수 있음

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",엠에스 엠 관절 연골 줄 수 틸글루 코 민 관절 연골 줄 수 비타민 칼슘 인 뼈 골다공증 감소
아그넬엠에스엠(MSM),① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
아름다움은 너의것,"[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
[난소화성말토덱스트린]①식후 혈당상승 억제에 도움을 줄 수 있음②배변활동 원활에 도움을 줄 수 있음
[N-아세틸글루코사민]①관절 및 연골건강에 도움을 줄 수 있음②피부보습에 도움을 줄 수 있음
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",아캄 보지 물 지방 체지방 감소 줄 수 난소 화성 말토 덱스트린 식후 혈당 상승 줄 수 배변 줄 수 틸글루 코 민 관절 연골 줄 수 피부 보습 줄 수 비타민 단백질 아미노산 혈액 시스테인
아리에블랙 엠에스엠,"[엠에스엠(MSM, Methyl sulfonylmethane, 디메틸설폰)]
① 관절 및 연골건강에 도움을 줄 수 있음",엠에스 엠 디메틸 설폰 관절 연골 줄 수
아연&N-아세틸글루코사민,"[N-아세틸글루코사민 제품]①관절 및 연골 건강에 도움을 줄 수 있음
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요",틸글루 코 민 관절 연골 줄 수 아연 면역
아이러브 엠에스엠,"[엠에스엠] 관절 및 연골건강에 도움을 줄 수 있음
[아연] (가) 정상적인 면역기능에 필요, (나) 정상적인 세포분열에 필요
",엠에스 엠 관절 연골 줄 수 아연 면역
아이엠브이 플러스,"① 관절 및 연골건강에 도움을 줄 수 있음

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요",관절 연골 줄 수 철 산소
아쿠아 리얼 플러스,"①관절 및 연골 건강·피부보습에 도움을 줄 수 있음

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요",관절 연골 피부 보습 줄 수 철 산소
아쿠아워터큐로,"[N-아세틸글루코사민 제품]①관절 및 연골 건강에 도움②피부보습에 도움을 줄 수 있음
",틸글루 코 민 관절 연골 피부 보습 줄 수
아쿠아프로젝트,①관절 및 연골 건강·피부보습에 도움을 줄 수 있음,관절 연골 피부 보습 줄 수
아피노펜,"
관절건강에 도움",관절
안국 MSM 관절건강,"[엠에스엠(MSM,Methyl sulfonylmethane,디메틸설폰)]① 관절 및 연골건강에 도움을 줄 수 있음",엠에스 엠 디메틸 설폰 관절 연골 줄 수
