제품명,기능성,processed_text
슈퍼하트 슬림히어로,"[가르시니아캄보지아 추출물]
1) 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

[녹차추출물]
1) 항산화･체지방 감소･혈중 콜레스테롤 개선에 도움을 줄 수 있음

[비타민B1]
1) 탄수화물과 에너지 대사에 필요

[비타민B2]
1) 체내 에너지 생성에 필요

[나이아신]
1) 체내 에너지 생성에 필요

[판토텐산]
1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민B6]
1) 단백질 및 아미노산 이용에 필요
2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[엽산]
1) 세포와 혈액생성에 필요
2) 태아 신경관의 정상 발달에 필요
3) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비오틴]
1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민C]
1) 결합조직 형성과 기능유지에 필요
2) 철의 흡수에 필요
3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민D]
1) 칼슘과 인이 흡수되고 이용되는데 필요
2) 뼈의 형성과 유지에 필요
3) 골다공증발생 위험 감소에 도움을 줌

[비타민E]
1) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",아캄 보지 물 지방 체지방 감소 줄 수 녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 비타민 에너지 비타민 에너지 생 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 엽산 혈액 생 태아 경관 혈액 시스테인 비오틴 지방 단백질 에너지 생 비타민 철 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소
슈프리다이어트프로바이오틱스(SUPRE DIET PROBIOTICS),"* 가르시니아캄보지아 추출물
① 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장 건강에 도움을 줄 수 있음",아캄 보지 물 지방 체지방 감소 줄 수 아연 면역 프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
슈프림 슬림핏 다이어트,"[가르시니아캄보지아추출물]: 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

[셀레늄]: 유해산소로부터 세포를 보호하는데 필요

[판토텐산]: 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민b6]: ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민b1]: 탄수화물과 에너지 대사에 필요

[비타민b2]: 체내 에너지 생성에 필요",아캄 보지 물 지방 체지방 감소 줄 수 셀레늄 산소 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생
스노우-S(에스),"[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[나이아신]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
",아캄 보지 물 지방 체지방 감소 줄 수 비타민 철 산소 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생
스마일 궁플러스,"[석류추출물] 갱년기 여성의 건강에 도움을 줄 수 있음.
[녹차추출물] 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음.",석류 물 갱년기 여성 줄 수 녹차 물 항산화 체지방 감소 콜레스테롤 줄 수
스마일 프리미엄 클린,"①배변활동 원활에 도움을 줄 수 있음

①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",배변 줄 수 지방 체지방 감소 줄 수
스마일렌 가르시니아 다이어트,[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음,아캄 보지 물 지방 체지방 감소 줄 수
스마일렌 녹차카테킨 & 7 다이어트,"①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①유해산소로부터 세포를 보호하는데 필요

①체내 에너지 생성에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요",항산화 체지방 감소 콜레스테롤 줄 수 산소 에너지 생 뼈 에너지 산소 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 에너지 에너지 생
스마일렌 체지방컷 가르시니아 1000,[가르시니아캄보지아 추출물] ①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음,아캄 보지 물 지방 체지방 감소 줄 수
스마일렌 혈당컷 다이어트 777,"[가르시니아캄보지아추출물] ①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[바나바잎추출물] ①식후 혈당상승 억제에 도움을 줄 수 있음
[비타민 B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민 B1] ①탄수화물과 에너지 대사에 필요
[비타민 B2] ①체내 에너지 생성에 필요",아캄 보지 물 지방 체지방 감소 줄 수 판토텐산 지방 단백질 에너지 생 아연 면역 바나바 잎 물 식후 혈당 상승 줄 수 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생
스마트 유산균 앤 슬림다이어트,"유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음

탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",유산균 균 배변 장 줄 수 지방 체지방 감소 줄 수
스마트다이어트 돌외,"[돌외잎주정추출분말(액티포닌®), 제2013-8호]
(국문) 체지방 감소에 도움을 줄 수 있음 (생리활성기능 2등급)
(영문) May help reduce body fat mass(Other function claim 2 grade)

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",돌외잎 주정 분말 액티포닌 호 체지방 감소 줄 수 생리 활 에너지 에너지 생 지방 단백질 에너지 생
스마트슬림,"1. 항산화에 도움을 줄 수 있음 2.체지방 감소에 도움을 줄 수 있음3. 혈중 콜레스테롤 개손에 도움을 줄 수 있음

①배변활동 원활에 도움을 줄 수 있음",항산화 줄 수 체지방 감소 줄 수 콜레스테롤 개손 줄 수 배변 줄 수
스마힐 하루 한번 혈관건강,"혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

①항산화·높은 혈압 감소에 도움을 줄 수 있음

①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 기억 눈 눈 줄 수 항산화 혈압 감소 줄 수 항산화 체지방 감소 콜레스테롤 줄 수 철 항산화 산소 혈액 생 태아 경관 혈액 시스테인 단백질 아미노산 혈액 시스테인 산소
스무디킹 다이어트 슬림핏 젤리,체지방 감소에 도움을 줄 수 있음,체지방 감소 줄 수
스웰 다이어트(Swell Diet),"①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①식후 혈당상승 억제에 도움을 줄 수 있음",항산화 체지방 감소 콜레스테롤 줄 수 식후 혈당 상승 줄 수
스위치온 다이어트 프로그램,"[가르시니아캄보지아추출물] ①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

[단백질] ①근육, 결합조직 등 신체조직의 구성성분②효소, 호르몬, 항체의 구성에 필요③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요④체액, 산-염기의 균형 유지에 필요⑤에너지, 포도당, 지질의 합성에 필요

[나이아신] ①체내 에너지 생성에 필요

[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요",아캄 보지 물 지방 체지방 감소 줄 수 단백질 근육 신체 조직 구성 성분 효소 호르몬 항체 구성 필수 영양성분 활 물질 운반 저장 체액 산 염기 균형 에너지 포도당 지질 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 아연 면역
스윗 다이어트 워터젤리 복숭아맛,①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌,지방 체지방 감소
스윗 다이어트 워터젤리 청포도맛,①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌,지방 체지방 감소
스윗메디 슬림핏,탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음,지방 체지방 감소 줄 수
스윗바디,①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음,항산화 체지방 감소 콜레스테롤 줄 수
스윗스팟에스핏 블랙,[돌외잎주정추출분말]체지방 감소에 도움을 줄 수 있음,돌외잎 주정 분말 체지방 감소 줄 수
스키니,"1) 가르시니아캄보지아추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음.
2) 녹차추출물 : 항산화 · 체지방 감소 · 혈중 콜레스테롤 개선에 도움을 줄 수 있음. 
",아캄 보지 물 지방 체지방 감소 줄 수 녹차 물 항산화 체지방 감소 콜레스테롤 줄 수
스키니,"①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①유해산소로부터 세포를 보호하는데 필요

①체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요",항산화 체지방 감소 콜레스테롤 줄 수 산소 에너지 생 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 에너지 에너지 생 뼈 에너지 산소
스키니,"①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①식후 혈당상승 억제에 도움을 줄 수 있음

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①체내 에너지 생성에 필요

①유해산소로부터 세포를 보호하는데 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요",항산화 체지방 감소 콜레스테롤 줄 수 식후 혈당 상승 줄 수 에너지 에너지 생 단백질 아미노산 혈액 시스테인 지방 단백질 에너지 생 에너지 생 산소 뼈 에너지 산소
스키니 덕 애플망고맛,"[비타민B1]
탄수화물과 에너지 대사에 필요

[비타민B6]
단백질 및 아미노산 이용에 필요
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비오틴]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[가르시니아캄보지아 추출물]
탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",비타민 에너지 비타민 단백질 아미노산 혈액 시스테인 비오틴 지방 단백질 에너지 생 아캄 보지 물 지방 체지방 감소 줄 수
스키니 롱 롱 워터젤리,[가르시니아캄보지아 추출물] ①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌,아캄 보지 물 지방 체지방 감소
스키니 모로오렌지맛,"1) 그린커피빈주정추출물 : 체지방 감소에 도움을 줄 수 있음.
2) 비타민B1 : 탄수화물과 에너지 대사에 필요
3) 비타민B2 : 체내 에너지 생성에 필요
4) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
5) 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",그린 커피빈 주정 물 체지방 감소 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 항산화 산소
