제품명,기능성,processed_text
오메가-3 프리미엄,[오메가-3지방산함유유지 제품]혈중 중성지질 개선·혈행개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음,오메가 지방산 중성 지질 혈행 눈 눈 줄 수
오메가-3 프리미엄,①혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음,중성 지질 혈행 눈 눈 줄 수
오메가-3DHA&EPA,"[오메가-3지방산함유유지 제품]①혈중 중성지질 개선②혈행개선
",오메가 지방산 중성 지질 혈행
오메가-3G,"
①혈중 중성지질 개선②혈행개선",중성 지질 혈행
오메가-3골드,"[오메가-3지방산함유유지 제품]①혈중 중성지질 개선②혈행개선
",오메가 지방산 중성 지질 혈행
오메가-3울트라(Omega-3 Ultra),①혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음,중성 지질 혈행 눈 눈 줄 수
오메가-3탑,"[EPA 및 DHA 함유유지] 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음. 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음.
[비타민E] 유해산소로부터 세포를 보호하는데 필요.
",중성 지질 혈행 줄 수 눈 눈 줄 수 비타민 산소
오메가1580(EPA/DHA),"
①혈중 중성지질 개선②혈행개선
①유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 산소
오메가3,[오메가-3지방산함유유지 제품]①혈중 중성지질 개선②혈행개선,오메가 지방산 중성 지질 혈행
오메가3,"[오메가-3지방산함유유지 제품]①혈중 중성지질 개선에 도움을 줄 수 있음 ②혈행개선에 도움을 줄 수 있음
",오메가 지방산 중성 지질 줄 수 혈행 줄 수
오메가3,"1) EPA 및 DHA 함유 유지 : 혈중 중성지질 개선 · 혈행 개선에 도움을 줄 수 있음
2) 비타민E :  항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.",중성 지질 혈행 줄 수 비타민 항산화 산소
오메가3,"[EPA 및 DHA 함유 유지]혈중 중성지질 개선·혈행 개선·기억력 개선에 도움을 줄 수 있음. 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음.
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 기억 줄 수 눈 눈 줄 수 비타민 항산화 산소
오메가3,"혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

①유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 기억 눈 눈 줄 수 산소
오메가3 EPA DHA,"[EPA 및 DHA 함유 유지] ①혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[비타민E] ①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 눈 눈 줄 수 비타민 항산화 산소
오메가3 EPA DHA,"[EPA 및 DHA 함유 유지]
혈중 중성지질 개선 • 혈행 개선 • 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음",중성 지질 혈행 눈 눈 줄 수
오메가3 골드,①혈중 중성지질 개선 ②혈행개선,중성 지질 혈행
오메가3 골드,①혈중 중성지질 개선에 도움을 줄 수 있음 ②혈행개선에 도움을 줄 수 있음,중성 지질 줄 수 혈행 줄 수
오메가3 골드,"① 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음
② 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음",중성 지질 혈행 줄 수 눈 눈 줄 수
오메가3 골드,"[EPA 및 DHA 함유유지] 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음. 기억력 개선에 도움을 줄 수 있음. 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음.
[비타민 D] 칼슘과 인이 흡수되고 이용되는데 필요. 뼈의 형성과 유지에 필요. 골다골증발생 위험 감소에 도움을 줌.",중성 지질 혈행 줄 수 기억 줄 수 눈 눈 줄 수 비타민 칼슘 인 뼈 골증 감소
오메가3 맥스,"혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음
기억력 개선에 도움을 줄 수 있음
건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음",중성 지질 혈행 줄 수 기억 줄 수 눈 눈 줄 수
오메가3 밀크씨슬(Omega3 Milk Thistle),"[EPA 및 DHA 함유 유지]
ㆍ혈중 중성지질 개선
ㆍ혈행 개선에 도움을 줄 수 있음
ㆍ건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[밀크씨슬(카르두스 마리아누스) 추출물]
ㆍ간 건강에 도움을 줄 수 있음",중성 지질 혈행 줄 수 눈 눈 줄 수 밀크 슬 카르 스 마리 아누 스 물 간 줄 수
오메가3 베이스 코어,"[EPA 및 DHA 함유 유지] 혈중 중성지질 개선･혈행 개선･기억력 개선･건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 기억 눈 눈 줄 수 비타민 항산화 산소
오메가3 비콤플렉스(Omega3 B complex),"[EPA 및 DHA 함유 유지] ①혈중 중성지질 개선 ②혈행 개선에 도움을 줄 수 있음 ③건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[나이아신] 체내 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[엽산] ①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12] 정상적인 엽산 대사에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",중성 지질 혈행 줄 수 눈 눈 줄 수 비타민 에너지 비타민 에너지 생 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 엽산 혈액 생 태아 경관 혈액 시스테인 비타민 엽산 비오틴 지방 단백질 에너지 생
오메가3 아이-온 (Omega3 Eye-ON),"[EPA 및 DHA 함유 유지]ㆍ혈중 중성지질 개선 ㆍ혈행 개선에 도움을 줄 수 있음 ㆍ건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[헤마토코쿠스 추출물]ㆍ눈의 피로도 개선에 도움을 줄 수 있음
[마리골드꽃추출물]ㆍ노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음",중성 지질 혈행 줄 수 눈 눈 줄 수 헤 마토 코 쿠스 물 눈 피로 줄 수 마리 골드 꽃 물 노화 감소 수 황반 색소 밀도 눈 줄 수
오메가3 장용성G,"①혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",중성 지질 혈행 줄 수 칼슘 인 뼈 골다공증 감소
오메가3 징코 메모리(Omega3 Ginkgo Memory),"[EPA 및 DHA 함유 유지] ①혈중 중성지질 개선 ②혈행 개선에 도움을 줄 수 있음 ③건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[은행잎 추출물] 기억력 개선·혈행 개선에 도움을 줄 수 있음
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요",중성 지질 혈행 줄 수 눈 눈 줄 수 은행 잎 물 기억 혈행 줄 수 비타민 에너지 비타민 에너지 생
오메가3 포르테,"[오메가-3지방산함유유지 제품]①혈중 중성지질 개선에 도움을 줄 수 있음 ②혈행개선에 도움을 줄 수 있음
",오메가 지방산 중성 지질 줄 수 혈행 줄 수
오메가3 프리미엄,"[EPA 및 DHA 함유 유지] 혈중 중성지질 개선 · 혈행 개선 · 기억력 개선 · 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[비타민 E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 기억 눈 눈 줄 수 비타민 항산화 산소
오메가3 프리미엄 플러스(plus),①혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음,중성 지질 혈행 눈 눈 줄 수
오메가3 플러스,혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈건강에 도움을 줄 수 있음.,중성 지질 혈행 눈 눈 줄 수
오메가3 플러스 멀티비타민미네랄,"[오메가-3지방산함유유지 제품]①혈중 중성지질 개선②혈행개선
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[철]①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요
[나이아신]①체내 에너지 생성에 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민B2]①체내 에너지 생성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
",오메가 지방산 중성 지질 혈행 비타민 철 산소 셀레늄 셀렌 산소 철 산소 운반 혈액 생 에너지 생 나이아신 에너지 생 아연 면역 비타민 산소 판토텐산 지방 단백질 에너지 생 망간 뼈 에너지 산소 비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 엽산 비타민 칼슘 인 뼈 골다공증 감소 비타민 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 비오틴 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인
오메가3&루테인골드,"노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음

혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음",노화 감소 수 황반 색소 밀도 눈 줄 수 중성 지질 혈행 기억 눈 눈 줄 수
오메가3(OMEGA3),[EPA 및 DHA 함유 유지]혈중 중성지질 개선·혈행개선에 도움을 줄 수 있음,중성 지질 혈행 줄 수
오메가3-아이 플러스,"①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①유해산소로부터 세포를 보호하는데 필요

①혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줌",곳 피부 점막 상피세포 산소 중성 지질 혈행 눈 눈 줄 수 노화 감소 수 황반 색소 밀도 눈
오메가3DHA,"[오메가-3지방산함유유지 제품]①혈중 중성지질 개선에 도움을 줄 수 있음 ②혈행개선에 도움을 줄 수 있음
[비타민E]①유해산소로부터 세포를 보호하는데 필요
",오메가 지방산 중성 지질 줄 수 혈행 줄 수 비타민 산소
오메가3EPA/DHA,①혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음,중성 지질 혈행 기억 눈 눈 줄 수
오메가3M,"
①혈중 중성지질 개선②혈행개선",중성 지질 혈행
오메가3골드,"
[오메가-3지방산함유유지 제품]①혈중 중성지질 개선②혈행개선
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[오메가-3지방산함유유지 제품]①혈중 중성지질 개선②혈행개선
[비타민E]①유해산소로부터 세포를 보호하는데 필요
",오메가 지방산 중성 지질 혈행 비타민 산소 오메가 지방산 중성 지질 혈행 비타민 산소
오메가3골드,"[오메가-3지방산함유유지 제품]①혈중 중성지질 개선에 도움을 줄 수 있음 ②혈행개선에 도움을 줄 수 있음
",오메가 지방산 중성 지질 줄 수 혈행 줄 수
오메가3골드업,"[오메가-3지방산함유유지 제품]①혈중 중성지질 개선②혈행개선
",오메가 지방산 중성 지질 혈행
오메가3골드업,"[EPA 및 DHA 함유 유지]
혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음
[비타민E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 줄 수 비타민 항산화 산소
오메가3골드업플러스,"EPA 및 DHA 함유 유지  : 혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 눈 눈 줄 수 비타민 항산화 산소
오메가3는 맛있다,"1) EPA 및 DHA 함유 유지 : 혈중 중성지질 개선 · 혈행 개선 · 기억력 개선 · 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음.
2) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌.",중성 지질 혈행 기억 눈 눈 줄 수 비타민 칼슘 인 뼈 골다공증 감소
