제품명,기능성,processed_text
소멸플러스,"①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①식후 혈당상승 억제에 도움을 줄 수 있음

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

(1) 탄수화물과 에너지 대사에 필요",항산화 체지방 감소 콜레스테롤 줄 수 식후 혈당 상승 줄 수 철 항산화 산소 에너지
속편한 하루 프리미엄,"[차전자피 제품]①혈중 콜레스테롤 개선에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음
[차전자피 제품]①콜레스테롤 개선②배변활동 원활[차전자피 제품]①콜레스테롤 개선②배변활동 원활",차 피 콜레스테롤 줄 수 배변 줄 수 차 피 콜레스테롤 배변 차 피 콜레스테롤 배변
솔고뉴파워대두레시틴엽산플러스,"(1) 세포와 혈액생성에 필요
(2) 태아 신경관의 정상 발달에 필요
(3) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

혈중 콜레스테롤 개선에 도움을 줄 수 있음",혈액 생 태아 경관 혈액 시스테인 콜레스테롤 줄 수
솔고혈당애愛,"[바나바잎추출물] 식후 혈당상승 억제에 도움을 줄 수 있음
[홍국]  혈중 콜레스테롤 개선에 도움을 줄 수 있음",바나바 잎 물 식후 혈당 상승 줄 수 홍국 콜레스테롤 줄 수
솔루션 쾌변 화이바,①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음,콜레스테롤 배변 줄 수
솔브앤고 혈행&뼈,"-혈중 콜레스테롤 개선·혈행개선·월경전 변화에 의한 불편한 상태 개선·면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌",콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 뼈 치아 신경 근육 혈액 골다공증 감소
솔톡실리움허스크,①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음,콜레스테롤 배변 줄 수
솔티스 콜레스테롤 H/L,"[밀크씨슬 추출물]
간 건강에 도움을 줄 수 있음

[홍국]
혈중 콜레스테롤 개선에 도움을 줄 수 있음

[아연]
정상적인 면역기능에 필요
정상적인 세포분열에 필요",밀크 슬 물 간 줄 수 홍국 콜레스테롤 줄 수 아연 면역
솔팩 감놀,"[감마리놀렌산 함유 유지] 혈중 콜레스테롤 개선․혈행개선·월경전 변화에 의한 불편한 상태 개선· 면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음

[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",감마 리놀렌산 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 비타민 항산화 산소
솔팩 팻다이,"[녹차추출물] 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
[알로에전잎] 배변활동 원활에 도움을 줄 수 있음
[비타민 C] ① 결합조직 형성과 기능유지에 필요 ② 철의 흡수에 필요 ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요
[셀레늄(또는 셀렌)] 유해산소로부터 세포를 보호하는데 필요
[엽산] ①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 알 에전 잎 배변 줄 수 비타민 철 항산화 산소 판토텐산 지방 단백질 에너지 생 아연 면역 셀레늄 셀렌 산소 엽산 혈액 생 태아 경관 혈액 시스테인
수본,"[감마리놀렌산 함유 유지]
(가)혈중 콜레스테롤 개선･혈행개선에 도움을 줄 수 있음
(나)월경전 변화에 의한 불편한 상태 개선에 도움을 줄 수 있음
(다)면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음 
[비타민A]
(가) 어두운 곳에서 시각 적응을 위해 필요
(나) 피부와 점막을 형성하고 기능을 유지하는데 필요
(다) 상피세포의 성장과 발달에 필요
[비타민D]
(가) 칼슘과 인이 흡수되고 이용되는데 필요
(나) 뼈의 형성과 유지에 필요
(다) 골다공증발생 위험 감소에 도움을 줌
[비타민E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",감마 리놀렌산 콜레스테롤 혈행 줄 수 경전 변화 상태 줄 수 면역 과민반응 피부 상태 줄 수 비타민 곳 피부 점막 상피세포 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소
수분채움,"[감마리놀렌산 함유 유지] 혈중 콜레스테롤 개선․혈행개선·월경전 변화에 의한 불편한 상태 개선· 면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음

[옥수수배아추출물] 피부보습에 도움을 줄 수 있음(생리활성기능2등급)


[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민E] ①유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[비타민A] ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요",감마 리놀렌산 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 옥수수 배아 물 피부 보습 줄 수 생리 활 비타민 철 산소 비타민 에너지 비타민 산소 아연 면역 비타민 곳 피부 점막 상피세포
수용성 키토산,"(가) 혈중 콜레스테롤 개선에 도움을 줄 수 있음 : (일일섭취량) 키토산으로서 1.2~4.5g
(나) 체지방 감소에 도움을 줄 수 있음 : (일일섭취량) 키토산으로서 3.0~4.5g",콜레스테롤 줄 수 일일 섭취 량 키토산 체지방 감소 줄 수 일일 섭취 량 키토산
수퍼바이오틱스 콜레스테롤,"유산균복합물(AB-LIFE) : (국문) 혈중 콜레스테롤 개선에 도움을 줄 수 있음, (영문) May help to reduce blood cholesterol levels,  유산균 증식 및 유해균 억제에 도움을 줄 수 있음, 배변활동 원활에 도움을 줄 수 있음, 장 건강에 도움을 줄 수 있음 
                               ",유산균 복합 물 콜레스테롤 줄 수 유산균 균 줄 수 배변 줄 수 장 줄 수
수피아 헬씨 차전자피,"①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음,[처전자피식이섬유] ① 혈중 콜레스테롤 개선에 도움을 줄 수 있음 ② 배변활동 원활에 도움을 줄 수 있음",콜레스테롤 배변 줄 수 처 피 식이섬유 콜레스테롤 줄 수 배변 줄 수
숙녀시대,"[감마리놀렌산 함유 유지]면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음
월경 전 변화에 의한 불편한 상태 개선에 도움을 줄 수 있음
혈중 콜레스테롤 개선 · 혈행개선에 도움을 줄 수 있음
",감마 리놀렌산 면역 과민반응 피부 상태 줄 수 월경 전 변화 상태 줄 수 콜레스테롤 혈행 줄 수
순삭컷(SOONSAK CUT),"[녹차추출물]
항산화･체지방 감소･혈중 콜레스테롤 개선에 도움을 줄 수 있음

[판토텐산]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[나이아신]
체내 에너지 생성에 필요

[비타민B6]
(가) 단백질 및 아미노산 이용에 필요
(나) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민B1]
탄수화물과 에너지 대사에 필요

[비타민B2]
체내 에너지 생성에 필요

[셀렌]
유해산소로부터 세포를 보호하는데 필요

[망간]
(가) 뼈 형성에 필요
(나) 에너지 이용에 필요
(다) 유해산소로부터 세포를 보호하는데 필요",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 판토텐산 지방 단백질 에너지 생 나이아신 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생 셀렌 산소 망간 뼈 에너지 산소
순수 녹차 카테킨 300mg,항산화 ･ 체지방 감소 ･ 혈중 콜레스테롤 개선에 도움을 줄 수 있음,항산화 체지방 감소 콜레스테롤 줄 수
순환 이지 다이어트,"1) 녹차추출물 : 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
2) 은행잎추출물 : 기억력 개선·혈행 개선에 도움을 줄 수 있음",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 은행 잎 물 기억 혈행 줄 수
순환핏 다이어트,"[바나바잎추출물]①식후 혈당상승 억제에 도움을 줄 수 있음
[은행잎추출물]① 기억력 개선･혈행 개선에 도움을 줄 수 있음
[녹차추출물]항산화･체지방 감소･혈중 콜레스테롤 개선에 도움을 줄 수 있음",바나바 잎 물 식후 혈당 상승 줄 수 은행 잎 물 기억 혈행 줄 수 녹차 물 항산화 체지방 감소 콜레스테롤 줄 수
술술살살,"·헛개나무과병추출분말(기능성원료인정제2016-10호)
 	- 알코올성 손상으로부터 간을 보호하는데 도움을 줄 수 있음

·녹차추출물
	- 항산화․체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

·비타민C
	- 결합조직 형성과 기능유지에 필요
	- 철 의 흡수에 필요 
	- 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",헛 나무 병 분말 원료 정제 호 알코올 손상 간 줄 수 녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 비타민 철 항산화 산소
술술살살+,"·유산균 발효 다시마추출물(기능성원료인정 제2011-22호)
         - 알콜성 손상으로부터 간을 보호하는데 도움을 줄 수 있음
         - 기억력 개선에 도움을 줄 수 있음
·녹차추출물
	- 항산화․체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
·비타민C
	- 결합조직 형성과 기능유지에 필요
	- 철의 흡수에 필요 
	- 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",유산균 발효 다시마 물 원료 인정 호 알콜 손상 간 줄 수 기억 줄 수 녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 비타민 철 항산화 산소
쉐이크라인(SHAKE LINE),"1) 녹차추출물 : 항산화 · 체지방 감소 · 혈중 콜레스테롤 개선에 도움을 줄 수 있음.
2) 단백질 : 근육, 결합조직 등 신체조직의 구성성분, 효소, 호르몬, 항체의 구성에 필요, 체내 필수 영양성분이나 활성물질의 운반과 저장에 필요, 체액, 산-염기의 균형 유지에 필요, 에너지, 포도당, 지질의 합성에 필요.",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 단백질 근육 신체 조직 구성 성분 효소 호르몬 항체 구성 필수 영양성분 활 물질 운반 저장 체액 산 염기 균형 에너지 포도당 지질
쉬움-채움,"①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요",항산화 체지방 감소 콜레스테롤 줄 수 단백질 아미노산 혈액 시스테인 에너지 에너지 생
슈가컨트롤,①혈중 콜레스테롤 개선·식후 혈당상승 억제·장내 유익균 증식·배변활동 원활에 도움을 줄 수 있음,콜레스테롤 식후 혈당 상승 장내 유익 균 배변 줄 수
슈가컨트롤 플러스,"[구아검가수분해물] ①혈중 콜레스테롤 개선·식후 혈당상승 억제·장내 유익균 증식·배변활동 원활에 도움을 줄 수 있음

[가르시니아캄보지아 추출물] ①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",구아검 가수분해 물 콜레스테롤 식후 혈당 상승 장내 유익 균 배변 줄 수 아캄 보지 물 지방 체지방 감소 줄 수
슈다,"①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음

①탄수화물이 지방으로 합성되는 것을억제하여 체지방 감소에 도움을 줄 수 있음",콜레스테롤 배변 줄 수 지방 체지방 감소 줄 수
슈다업(SUDA UP),"①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음

①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",콜레스테롤 배변 줄 수 지방 체지방 감소 줄 수
슈렉컷,[차전자피식이섬유] ①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음,피 식이섬유 콜레스테롤 배변 줄 수
슈마정,혈중 콜레스테롤 개선에 도움을 줄 수 있음,콜레스테롤 줄 수
슈퍼 편안한 보라지유 감마리놀렌산,"-혈중 콜레스테롤 개선·혈행개선·월경전 변화에 의한 불편한 상태 개선·면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음

①뼈 건강에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 뼈 줄 수 칼슘 인 뼈 골다공증 감소 항산화 산소
슈퍼블럭 키토산애프터,"[비타민B1]
탄수화물과 에너지 대사에 필요

[비타민B2]
체내 에너지 생성에 필요

[나이아신]
체내 에너지 생성에 필요

[판토텐산]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민B6]
단백질 및 아미노산 이용에 필요
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[엽산]
세포와 혈액생성에 필요
태아 신경관의 정상 발달에 필요
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민C]
결합조직 형성과 기능유지에 필요
철의 흡수에 필요
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[아연]
정상적인 면역기능에 필요
정상적인 세포분열에 필요

[셀레늄]
유해산소로부터 세포를 보호하는데 필요

[키토산/키토올리고당]
혈중 콜레스테롤 개선･체지방 감소에 도움을 줄 수 있음",비타민 에너지 비타민 에너지 생 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 엽산 혈액 생 태아 경관 혈액 시스테인 비타민 철 항산화 산소 아연 면역 셀레늄 산소 키토산 키토 올리고당 콜레스테롤 체지방 감소 줄 수
